sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Agent 3;Agent 4;Utility 1;Utility 2;Utility 3;Utility 4;Disc. Util. 1;Disc. Util. 2;Disc. Util. 3;Disc. Util. 4;Perceived. Util. 1;Perceived. Util. 2;Perceived. Util. 3;Perceived. Util. 4;User Bother 1;User Bother 2;User Bother 3;User Bother 4;User Util. 1;User Util. 2;User Util. 3;User Util. 4;Profile 1;Profile 2;Profile 3;Profile 4
;11;Session genius.core.session.Session@187ee10e failed: Failed to execute protocol: null:[boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t, boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t, agents.TimeDependentAgentBoulware, agents.TimeDependentAgentHardliner];60rounds;No;;0;;;;;;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t;TimeDependentAgentBoulware;TimeDependentAgentHardliner;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;3;Session genius.core.session.Session@798da1c7 failed: Failed to execute protocol: null:[agents.FuzzyAgent, boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t, agents.SimilarityAgent, agents.SimilarityAgent];60rounds;No;;0;;;;;;FuzzyAgent;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t;SimilarityAgent;SimilarityAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;36;Session genius.core.session.Session@4996c932 failed: Failed to execute protocol: Execution failed of FuzzyAgent@825:java.lang.ArrayIndexOutOfBoundsException: 103: 103:[agents.SimilarityAgent, agents.FuzzyAgent, agents.TimeDependentAgentBoulware, agents.TimeDependentAgentConceder];60rounds;No;;0;;;;;;SimilarityAgent;FuzzyAgent;TimeDependentAgentBoulware;TimeDependentAgentConceder;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;25;Session genius.core.session.Session@3b886359 failed: Failed to execute protocol: null:[boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t, agents.SimilarityAgent, agents.FuzzyAgent, agents.TimeDependentAgentHardliner];60rounds;No;;0;;;;;;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t;SimilarityAgent;FuzzyAgent;TimeDependentAgentHardliner;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;58;Session genius.core.session.Session@fd30bb9 failed: Failed to execute protocol: null:[agents.TimeDependentAgentHardliner, agents.TimeDependentAgentConceder, boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t, boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t];60rounds;No;;0;;;;;;TimeDependentAgentHardliner;TimeDependentAgentConceder;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;7;Session genius.core.session.Session@773933b1 failed: Failed to execute protocol: null:[agents.SimilarityAgent, agents.TimeDependentAgentConceder, agents.TimeDependentAgentBoulware, agents.TimeDependentAgentBoulware];60rounds;No;;0;;;;;;SimilarityAgent;TimeDependentAgentConceder;TimeDependentAgentBoulware;TimeDependentAgentBoulware;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;3;Session genius.core.session.Session@cfed67d failed: Failed to execute protocol: null:[agents.SimilarityAgent, agents.TimeDependentAgentConceder, boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t, agents.SimilarityAgent];60rounds;No;;0;;;;;;SimilarityAgent;TimeDependentAgentConceder;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t;SimilarityAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;36;Session genius.core.session.Session@1be78a98 failed: Failed to execute protocol: Execution failed of FuzzyAgent@844:java.lang.ArrayIndexOutOfBoundsException: 102: 102:[agents.FuzzyAgent, agents.TimeDependentAgentConceder, agents.TimeDependentAgentHardliner, agents.TimeDependentAgentConceder];60rounds;No;;0;;;;;;FuzzyAgent;TimeDependentAgentConceder;TimeDependentAgentHardliner;TimeDependentAgentConceder;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;4;Session genius.core.session.Session@ea813d0 failed: Failed to execute protocol: null:[agents.SimilarityAgent, agents.TimeDependentAgentHardliner, agents.TimeDependentAgentConceder, boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t];60rounds;No;;0;;;;;;SimilarityAgent;TimeDependentAgentHardliner;TimeDependentAgentConceder;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;3;Session genius.core.session.Session@749f6146 failed: Failed to execute protocol: null:[agents.FuzzyAgent, agents.SimilarityAgent, agents.SimilarityAgent, agents.TimeDependentAgentHardliner];60rounds;No;;0;;;;;;FuzzyAgent;SimilarityAgent;SimilarityAgent;TimeDependentAgentHardliner;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;51;Session genius.core.session.Session@530b9607 failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, agents.TimeDependentAgentBoulware, agents.TimeDependentAgentConceder, agents.TimeDependentAgentBoulware];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;TimeDependentAgentBoulware;TimeDependentAgentConceder;TimeDependentAgentBoulware;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;3;Session genius.core.session.Session@1a08306e failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, agents.TimeDependentAgentHardliner, agents.SimilarityAgent, agents.SimilarityAgent];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;TimeDependentAgentHardliner;SimilarityAgent;SimilarityAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;3;Session genius.core.session.Session@5470966c failed: Failed to execute protocol: null:[agents.SimilarityAgent, agents.FuzzyAgent, agents.FuzzyAgent, agents.TimeDependentAgentHardliner];60rounds;No;;0;;;;;;SimilarityAgent;FuzzyAgent;FuzzyAgent;TimeDependentAgentHardliner;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;36;Session genius.core.session.Session@5b6a58f5 failed: Failed to execute protocol: Execution failed of FuzzyAgent@869:java.lang.ArrayIndexOutOfBoundsException: 103: 103:[agents.TimeDependentAgentBoulware, agents.FuzzyAgent, agents.TimeDependentAgentConceder, agents.TimeDependentAgentBoulware];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;FuzzyAgent;TimeDependentAgentConceder;TimeDependentAgentBoulware;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;3;Session genius.core.session.Session@f0e8784 failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t, agents.FuzzyAgent, agents.FuzzyAgent];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t;FuzzyAgent;FuzzyAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;3;Session genius.core.session.Session@5639f519 failed: Failed to execute protocol: null:[agents.TimeDependentAgentConceder, agents.TimeDependentAgentConceder, boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t, agents.SimilarityAgent];60rounds;No;;0;;;;;;TimeDependentAgentConceder;TimeDependentAgentConceder;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t;SimilarityAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;3;Session genius.core.session.Session@70705e31 failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, agents.TimeDependentAgentConceder, agents.TimeDependentAgentConceder, agents.SimilarityAgent];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;TimeDependentAgentConceder;TimeDependentAgentConceder;SimilarityAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;35;Session genius.core.session.Session@bb9d51c failed: Failed to execute protocol: Execution failed of FuzzyAgent@886:java.lang.ArrayIndexOutOfBoundsException: 101: 101:[agents.TimeDependentAgentBoulware, agents.FuzzyAgent, agents.FuzzyAgent, agents.FuzzyAgent];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;FuzzyAgent;FuzzyAgent;FuzzyAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;36;Session genius.core.session.Session@39098dcf failed: Failed to execute protocol: Execution failed of FuzzyAgent@889:java.lang.ArrayIndexOutOfBoundsException: 103: 103:[agents.TimeDependentAgentBoulware, agents.FuzzyAgent, agents.TimeDependentAgentBoulware, agents.TimeDependentAgentBoulware];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;FuzzyAgent;TimeDependentAgentBoulware;TimeDependentAgentBoulware;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;3;Session genius.core.session.Session@208136ca failed: Failed to execute protocol: null:[agents.FuzzyAgent, agents.SimilarityAgent, agents.SimilarityAgent, agents.TimeDependentAgentBoulware];60rounds;No;;0;;;;;;FuzzyAgent;SimilarityAgent;SimilarityAgent;TimeDependentAgentBoulware;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;4;Session genius.core.session.Session@17a64b5a failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, agents.TimeDependentAgentBoulware, agents.FuzzyAgent, boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;TimeDependentAgentBoulware;FuzzyAgent;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;31;Session genius.core.session.Session@6234db94 failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, agents.TimeDependentAgentConceder, agents.TimeDependentAgentConceder, agents.TimeDependentAgentBoulware];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;TimeDependentAgentConceder;TimeDependentAgentConceder;TimeDependentAgentBoulware;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;3;Session genius.core.session.Session@4baa967e failed: Failed to execute protocol: null:[agents.TimeDependentAgentBoulware, agents.TimeDependentAgentConceder, agents.SimilarityAgent, agents.TimeDependentAgentHardliner];60rounds;No;;0;;;;;;TimeDependentAgentBoulware;TimeDependentAgentConceder;SimilarityAgent;TimeDependentAgentHardliner;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;3;Session genius.core.session.Session@a30d9ab failed: Failed to execute protocol: null:[agents.FuzzyAgent, agents.TimeDependentAgentHardliner, agents.TimeDependentAgentHardliner, agents.SimilarityAgent];60rounds;No;;0;;;;;;FuzzyAgent;TimeDependentAgentHardliner;TimeDependentAgentHardliner;SimilarityAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;3;Session genius.core.session.Session@6b45293e failed: Failed to execute protocol: null:[boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t, agents.TimeDependentAgentHardliner, agents.TimeDependentAgentConceder, agents.FuzzyAgent];60rounds;No;;0;;;;;;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t;TimeDependentAgentHardliner;TimeDependentAgentConceder;FuzzyAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;3;Session genius.core.session.Session@74435b4e failed: Failed to execute protocol: null:[agents.SimilarityAgent, agents.TimeDependentAgentHardliner, agents.SimilarityAgent, agents.TimeDependentAgentHardliner];60rounds;No;;0;;;;;;SimilarityAgent;TimeDependentAgentHardliner;SimilarityAgent;TimeDependentAgentHardliner;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;3;Session genius.core.session.Session@1a40f919 failed: Failed to execute protocol: null:[boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t, agents.TimeDependentAgentHardliner, agents.TimeDependentAgentConceder, agents.SimilarityAgent];60rounds;No;;0;;;;;;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t;TimeDependentAgentHardliner;TimeDependentAgentConceder;SimilarityAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;10;Session genius.core.session.Session@580e3fb6 failed: Failed to execute protocol: null:[agents.SimilarityAgent, agents.TimeDependentAgentHardliner, agents.TimeDependentAgentBoulware, agents.TimeDependentAgentConceder];60rounds;No;;0;;;;;;SimilarityAgent;TimeDependentAgentHardliner;TimeDependentAgentBoulware;TimeDependentAgentConceder;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;35;Session genius.core.session.Session@5fedb4a8 failed: Failed to execute protocol: Execution failed of FuzzyAgent@931:java.lang.ArrayIndexOutOfBoundsException: 102: 102:[agents.TimeDependentAgentHardliner, agents.TimeDependentAgentBoulware, boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t, agents.FuzzyAgent];60rounds;No;;0;;;;;;TimeDependentAgentHardliner;TimeDependentAgentBoulware;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t;FuzzyAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
;3;Session genius.core.session.Session@6ba2621b failed: Failed to execute protocol: null:[boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t, agents.FuzzyAgent, agents.TimeDependentAgentHardliner, agents.SimilarityAgent];60rounds;No;;0;;;;;;boa-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_BS_k_max_e_min-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_AS-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OM_l-.Users.ottomattas.Documents.UU.INFOMAS.Project.Code.win.win.bin.mas2021.group5.Group5_OMS_t;FuzzyAgent;TimeDependentAgentHardliner;SimilarityAgent;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;;;;;;;;;party1_utility;party2_utility;laptop_buyer_utility;party2_utility_u50
